ProjectId,ProjectName,Title,Description,Role
289231,TripleO CI (production),"Make sure the collect-logs on os_tempest are collecting stackviz files properly, without rename it to file.html.txt and zip it","The os_tempest jobs collect logs in a different way, using a shell script, that search for all the files, and rename it adding the .txt extension (probably to be able to read in the browser), after that, it zips the file, so stackviz index.html becomes index.html.txt.gz which makes impossible to render the stackviz report properly.",Team Member
289231,TripleO CI (production),Make sure everything is working properly and have the results on logs.openstack.org with stackviz generating the report,,Team Member
289231,TripleO CI (production),Translate rdoinfo jobs,Rdoinfo jobs use legacy bash scripts to install alternative repos berfore launching tripleo-ci scripts. We need to make these legacy script work with our workflow,Team Member
289231,TripleO CI (production),Fix multinode-rdocloud.yaml usage,"Some multinode jobs were not using the vars at multinode-rdocloud.yaml, to use it have to be set with both RDO region rdo-cloud and rdo-cloud-tripleo",Team Member
289231,TripleO CI (production),Enable rpm install support in os_tempest role,"Currently os_tempest role install tempest from source. In order to achieve integration with TripleO, we need to add support for installing tempest from packages.",User Advocate
289231,TripleO CI (production),Fix Tempest container in order to consume podman,,User Advocate
289231,TripleO CI (production),Send notice that we are going to bulk switch everything to zuulv3,We need to notify people that they will have to expect delays in promotion after we pull the trigger on the new jobs.,Team Member
289231,TripleO CI (production),Change the names of the job in openstack-periodic-24h and openstack-periodic-4h,,Team Member
289231,TripleO CI (production),Deal with the consequences of using the new workflow directly in production,,Team Member
289231,TripleO CI (production),Change the promotion criteria in promoter scripts,,Team Member
289231,TripleO CI (production),Add a translated job in tq/tqe check pipeline where we mention legacy-featureset001 check job,,Team Member
289231,TripleO CI (production),"Modify run-v3 to limit the use of playbooks, and increase the use of roles","Project s in zuul are free to reuse roles from other projects, but not playbooks. We need to transform the playbooks that we have in our workflow in simple calls to roles.",Team Member
289231,TripleO CI (production),MIgrate the remaining check jobs,,Team Member
289231,TripleO CI (production),Migrate the experimental jobs,,Team Member
289231,TripleO CI (production),Make script that compares tasks time from two jobs,,Team Member
289231,TripleO CI (production),Translate container build and test hash renaming job,,Team Member
289231,TripleO CI (production),Hardening RDO jobs when removing legacy,"Currently we have a problem with exposing secrets in periodic jobs.For preventing it we need to change current design to keep secrets actually to be secret. For that we need to keep all sensible stuff in trusted repo, for rdo it's ""config/"" repo.1.  Jobs that have secrets usage should be defined in config/ repo only. Uploading job currently uses a hack with ssh-agent to prevent password for image server leak. But seems like it's difficult to do the same for dlrn passwords, docker registry, etc. So container build, promoting to testing repo jobs should be in config/ repo.2.  Secrets defined in config/ repo for post playbooks should be safe. If it's defined in pre/post playbook, it's available only in these playbooks.3.  Jobs that are defined in config repo should be blocked from inheritance. ""final: true"" in job definition. So that you can't define inherited job in untrusted repo and run on your hacky patch.4.  Scripts that can expose passwords should be moved to config/ repo from ci-scripts. In order to prevent inserting there compromising code in patch. (like ""echo $MY_PASSWORD"")The whole idea is to keep sensitive data in trusted repo. The trusted repo differs from untrusted by that you can't run ""trusted"" jobs on patches.For example if you want to run promote-to-testing job on your patch, you can't - because it's defined in trusted repo. So you can't insert compromising code in your patch and see password in running ""trusted"" job.",Team Member
289231,TripleO CI (production),Define upstream-like base job,"Define a base job just like was done in rdo: https://github.com/rdo-infra/rdo-jobs/blob/master/zuul.d/jobs.yaml#L2Background history:After loading upstream job inheritance to SF's zuul, config is missing to run base jobs and its playbooks/roles. In addition to that, internal SF has one local tenant and runs sfconfig on upgrades. Recently, an upgrade has been performed to run upstream roles which required newer version of ansible > 2.5\. It turned out that this upgrade reset the base jobs and all its contents are gone.The base job needs to be like upstream to run the same roles/playbooks but with custom vars like secrets and zuul logs url. With that said, the goal is to define a base job that parents to a base-upstream job (equivalent to upstream base, and identical to what has been done in rdo). This way we can override base job in the untrusted project so we don't need to worry about upgrades.",Team Catalyst
289231,TripleO CI (production),Modify TOCI_JOBTYPE in rdo jobs to include periodic,,Team Member
289231,TripleO CI (production),Split definiton and activation in two different review,,Team Member
289231,TripleO CI (production),Override base job in config,Override base job in config just like rdo-jobs in [github.com/rdo-infra/rdo-jobs/blob/master/zuul.d/jobs.yaml#L2](https://github.com/rdo-infra/rdo-jobs/blob/master/zuul.d/jobs.yaml#L2)override base job from config in the untrusted project tripleo-ci-internalDependencies:shadow config on tripleo-ci-internaltask #167 - Add a dedicated tenant on internal SFcreate a base-minimal job and parent base --> base-minimal,Team Catalyst
289231,TripleO CI (production),Bootstrap an upstream job,Run an upstream job by parenting a job from tripleo-ciDependencies: #125 Override base job in config,Team Catalyst
289231,TripleO CI (production),Migrate IPSec jobs (with -tht ending),"Redefine need and trigger condition for these jobs, used mostly for tripleo-ipsec repo and tht specifc folders. Make sure it's triggered and works properly.",Team Member
289231,TripleO CI (production),Finally integrate the browbeat job in the non-legacy workflow,,Team Member
289231,TripleO CI (production),package stackviz for rpm-packaging project,"In order to consume stackviz with the unified tempest role, we need to package it for openstack/rpm-packaging project",User Advocate
289231,TripleO CI (production),Add release file for fedora28,,Team Member
289231,TripleO CI (production),591540: standalone support for quickstart on libvirt,,Team Member
289231,TripleO CI (production),py3-dnf changes,"Adopt use of ansible_pkg_mgr , python_cmd detection and dnf/yum detection.Nov1: panda asked for two changes:-- virtualenv_exists single line-- build-test-packages: inside container must detect platformShoud be back to in-review by the end of day.",Team Member
289231,TripleO CI (production),Add a dedicated tenant on internal SF,MotivationTo make usersys instance (internal sf) like rdo-sf where base job is overridden in the untrusted project (rdo-jobs shadow config and override base job parenting to base-minimal).This a dependency for internal sf prep work to parent upstream jobs directly with no local copies or dup jobs.How to add a dedicated tenant?https://softwarefactory-project.io/logs/63/13963/1/check/sf-docs-build/71307e5/docs-html/guides/standalone_tenant.html,External Member
289231,TripleO CI (production),Configure config repo,"the new dedicated tenant 'tripleo-ci-internal' should have a config and jobs (untrusted) project. This task is about setting config repo with all required sources, projects, etc.- tripleo-ci-internal-config",Team Catalyst
289231,TripleO CI (production),Configure base job,configure and validate base job in the config repo.https://softwarefactory-project.io/logs/63/13963/1/check/sf-docs-build/71307e5/docs-html/guides/standalone_tenant.html#validate-the-base-job,Team Catalyst
289231,TripleO CI (production),Match the core-leaf dependency topology to all design attempt,,Team Member
289231,TripleO CI (production),"the UA will review and ack on design method, and annoy people to have the design in place",,Team Member
289231,TripleO CI (production),minimal non-voting f28 job added,https://review.openstack.org/#/c/611636/,Team Member
289231,TripleO CI (production),Analyze and capture functionality in CI (pre/v3/post) playbooks for common workflow,https://github.com/openstack-infra/tripleo-ci/blob/feda2aea2114a074b5be8a4ab551d5837ab0dc9a/zuul.d/base.yaml#L24-L38 this stuff,Team Member
289231,TripleO CI (production),Analyze and capture functionality in CI (pre/v3/post) playbooks for OVB workflow,,Team Member
289231,TripleO CI (production),Analyze and capture functionality in CI (pre/v3/post) playbooks for standalone workflow,,Team Member
289231,TripleO CI (production),Tracer bullet for f28 testebd with new workflow,"Exercising the new f28 job with zuul make iterating over the changes time expensive, we put a hacked reproducer to be ablet to iterate over it without waiting for zuul.It runs hacked reproducer with the new workflow + RDO + f28 changes.",Team Member
289231,TripleO CI (production),Enable feature override for tempest in tripleo-ci,"Enable featureset override for tempest_{format, extra_override} Projects may want to override tempest runs for a given job: - tempest_format - tempest_extra_config - tempest_plugins",User Advocate
289231,TripleO CI (production),Create tempest related network for standalone jobs,"Since in standalone job, we are going to run scenario and integration tempest tests which will require tempest network.",User Advocate
289231,TripleO CI (production),Add puppet-horizon-tripleo-standalone job for puppet-horizon,,User Advocate
289231,TripleO CI (production),Add puppet-keystone-tripleo-standalone job for puppet-keystone,,User Advocate
289231,TripleO CI (production),Add puppet-neutron-tripleo-standalone job for puppet-neutron,,User Advocate
289231,TripleO CI (production),Add puppet-glance-tripleo-standalone job for puppet-glance,,User Advocate
289231,TripleO CI (production),Add puppet-nova-tripleo-standalone job for puppet-nova,,User Advocate
289231,TripleO CI (production),Add puppet-cinder-tripleo-standalone job for puppet-cinder,,User Advocate
289231,TripleO CI (production),Add puppet-swift-tripleo-standalone job for puppet-swift,,User Advocate
289231,TripleO CI (production),Run ansible with python3 at subnodes,"This is just a hack, we have to use ansible-python3 package, current version it only provides ansible-playbook-3 but not ansible-playbook.",Team Member
289231,TripleO CI (production),openstack not found,"Running f28 with hacked reproducer looks like it cannot find the 'openstack' only 'openstack-3' is presentError2018-10-22 13:33:30 | /home/zuul/[standalone-container-prep.sh](http://standalone-container-prep.sh): line 2: openstack: command not found 2018-10-22 13:33:30 | sed: can't read /home/zuul/containers-prepare-parameters.yaml: No such file or directory 2018-10-22 13:33:30 | sed: can't read /home/zuul/containers-prepare-parameters.yaml: No such file or directory ~Failing also at upstream ci[logs.openstack.org/90/612290/12/check/tripleo-ci-fedora-28-standalone/3a97d49/logs/undercloud/home/zuul/standalone_container_prep.log.txt.gz](http://logs.openstack.org/90/612290/12/check/tripleo-ci-fedora-28-standalone/3a97d49/logs/undercloud/home/zuul/standalone_container_prep.log.txt.gz)We have openstack command from pip, but we are supose to use DLRN installed RPMsSpec files from the RPM[github.com/rdo-packages/openstackclient-distgit/blob/rpm-master/python-openstackclient.spec](https://github.com/rdo-packages/openstackclient-distgit/blob/rpm-master/python-openstackclient.spec)example of changes for python3[review.rdoproject.org/r/#/c/16453/3/python-novajoin.spec](https://review.rdoproject.org/r/#/c/16453/3/python-novajoin.spec)",Team Member
289231,TripleO CI (production),Create a single bash script that installs and sets up quickstart,"the should accomodate for different installing environments:* different distribution* different usage of quickstart (e.g. in the reproducer for rdo, we may need to install openstack client.)",Steward
289231,TripleO CI (production),Remove setup logic from quickstart.sh,,Steward
289231,TripleO CI (production),"No python-virtualenv, python3-virtualenv package",With the new job it cannot install build-test-packages dependencies regarding virtualenv (python-virtualenv or python3-virtualenv)python3-virtualenv:[http://logs.openstack.org/90/612290/6/check/tripleo-ci-fedora-28-standalone/c561713/job-output.txt.gz](http://logs.openstack.org/90/612290/6/check/tripleo-ci-fedora-28-standalone/8d5ccf8/job-output.txt.gz#_2018-10-23_06_15_00_052620)The python3-virtualenv is in the repo[mirror.dfw.rax.openstack.org:8080/rdo/fedora/stable-base/latest/Packages/python3-virtualenv-16.0.0-4.fc28.noarch.rpm](http://mirror.dfw.rax.openstack.org:8080/rdo/fedora/stable-base/latest/Packages/python3-virtualenv-16.0.0-4.fc28.noarch.rpm)They are excluded at dnf.conf[logs.openstack.org/90/612290/8/check/tripleo-ci-fedora-28-standalone/cd876e8/logs/undercloud/var/log/dnf.log.txt.gz](http://logs.openstack.org/90/612290/8/check/tripleo-ci-fedora-28-standalone/cd876e8/logs/undercloud/var/log/dnf.log.txt.gz)http://logs.openstack.org/90/612290/8/check/tripleo-ci-fedora-28-standalone/cd876e8/logs/undercloud/etc/dnf/dnf.conf.txt.gz,Team Member
289231,TripleO CI (production),Fixed stackviz data copy operation for standalone,"When Moving 'stackviz to /var/log/extra/stackviz' task is called, /var/log/extra/stackviz directory does not exist which leads to failure giving no such directory in order to fix that we need to check whether destination exists or not",User Advocate
289231,TripleO CI (production),Make os_tempest role standalone,Currently openstack-ansible-os_tempest role on galaxy was dependent on apt_package_pinning role but it is not used anywhere so we need to remove this which will make the os_tempest role standalone and useable.,User Advocate
289231,TripleO CI (production),Exception: Not found image: docker://registry-1.docker.io/tripleomaster/centos-binary-cinder-api:current,"Looks the docker path is not correct, maybe something with release fileWe were using 'current' tag for docker images, we have to use 'current-tripleo', but for that we need to change the release file and the review in the task.Also is weird that we are using 'current' to install stuff and 'current-tripleo' for docker image, that's because we don't have fedora promotions.",Team Member
289231,TripleO CI (production),Make legacy-DLRN-rpmbuild-fedora voting job,Now that we will have a fedora job at upstream ci we need this to be a voting job.,Team Member
289231,TripleO CI (production),Create OS detection script,"The install script must take into account every environment in which it may need to run, then set all the variable accordingly.The script will be reusable in other places that need to set variables and command depending on the distribution used.",Team Member
289231,TripleO CI (production),Replace every call of quickstart.sh everywhere in two separate calls to installation and launch,,Steward
289231,TripleO CI (production),Variables needed for toci_gate_test.sh.j2 ,"Strategy:Use the files:*   templates/common_vars.bash*   templates/oooq_common_[functions.sh](http://functions.sh)*   templates/toci_gate_[test.sh](http://test.sh)*   templates/toci_[quickstart.sh](http://quickstart.sh)in their already rendered form.Copy these files from the job execution into the logs and use those files - with the vars already included - in the reproducer.*   Create a 'reproducer' dir with all the files we need to run.*   Edit run-v3 to copy the ready files from the dir in the case of the reproducer, in place of the .j2 template.**Issue:**--extra-vars @/home/zuul/src/git.openstack.org/openstack-infra/tripleo-ci/toci-quickstart/config/testenv/ovb-rdocloud.yml \toci_[quickstart.sh](http://quickstart.sh) gets rendered with the rdocloud var in place. We need to sed that out for diff env.",Team Member
289231,TripleO CI (production),"Move everything that is not ""run"" out of ""run-v3.yaml"" to dedicated pre-run playbooks.","Since more places will call run-v3.yaml playbook, let's make it small enough to contain only the things strictly required to run quickstart.The new pre.yaml playbook will have to contain the call to the installation method/",Team Member
289231,TripleO CI (production),Analyze nodepool pre and post playbooks for all the variables needed there.,"We need a list of variables used in the pre and post playbooks done by zuul during nodepool setup, so we are sure we are gathering them for the use on the reproducer.",Team Member
289231,TripleO CI (production),ERROR! 'retry' is not a valid attribute for a Task,Looks like using the ansible-python3 at fedora28 is more restrictive maybe is related to ansible.cfg there.,Team Member
289231,TripleO CI (production),Disable tempest run on tripleo-ci-fedora-28-standalone,"Since tripleo-ci-fedora-28-standalone is not yet ready to support tempest and python3, till then let's disable tempest run on it. Once it is available we can enable tempest here.",User Advocate
289231,TripleO CI (production),Move tempest overrides to var at task level,"In run-v3.yaml, we have started adding tempest overrides in a list and it started growing which is hard to handle so we can move to a var with list and re-use that and it also improves the readability.",User Advocate
289231,TripleO CI (production),"Unable to read mac address: br-ex""","Job is missing ""switch"" ansible host[logs.openstack.org/97/613297/5/check/tripleo-ci-fedora-28-standalone/b384748/zuul-info/inventory.yaml](http://logs.openstack.org/97/613297/5/check/tripleo-ci-fedora-28-standalone/b384748/zuul-info/inventory.yaml)It's present at centos :[logs.openstack.org/93/604293/42/check/tripleo-ci-centos-7-standalone/57fc8d7/zuul-info/inventory.yaml](http://logs.openstack.org/93/604293/42/check/tripleo-ci-centos-7-standalone/57fc8d7/zuul-info/inventory.yaml)the ansible switch and peer groups where missing.",Team Member
289231,TripleO CI (production),must have exactly one of create/read/write/append mode,"After a success deployting standalone, we have an error writting update_mark_standalonemust have exactly one of create/read/write/append modehttps://stackoverflow.com/questions/42824474/python-open-built-in-function-difference-between-modes-aw-and-a-or-aw-and",Team Member
289231,TripleO CI (production),build-test-packages broken -> rdopkg: command not found,"The build-test-package role is not working something is broken with DLRN pip installation since the rdopkg is not found.[logs.openstack.org/97/613297/10/check/tripleo-ci-fedora-28-standalone/2b37c5a/job-output.txt.gz#_2018-10-31_07_36_52_404062](http://logs.openstack.org/97/613297/10/check/tripleo-ci-fedora-28-standalone/2b37c5a/job-output.txt.gz#_2018-10-31_07_36_52_404062)rdopkg findpkg -s python-tripleoclient -l rdoinfo', '/bin/sh: rdopkg: command not found', ""We are not reusing the current virtualenv, maybe that's the issue.After reproducing it locally running the build-test-package over python3 I get the following""cmd"": ""source /home/ellorent/dlrn-venv/bin/activate export PROJECT_NAME=$(echo openstack/python-tripleoclient | sed ""s|openstack/||"") rdopkg findpkg -s $PROJECT_NAME -l rdoinfo | grep ^name | awk '{print $2}'"", ""stdout"": """", ""stderr"": ""Traceback (most recent call last):File ""/home/ellorent/dlrn-venv/bin/rdopkg"", line 11, in <module>sys.exit(main())File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[cli.py](http://cli.py)"", line 46, in mainsys.exit(rdopkg(*cargs))File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[cli.py](http://cli.py)"", line 38, in rdopkgreturn [shell.run](http://shell.run)(runner, cargs=cargs, version=**version**)File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[shell.py](http://shell.py)"", line 87, in runaction_runner.engage()File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[core.py](http://core.py)"", line 212, in engagenew_args = self.action_[manager.run](http://manager.run)_action(step, self.args)File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[action.py](http://action.py)"", line 229, in run_actionreturn action_fun(*fun_args)File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/actions/info/[actions.py](http://actions.py)"", line 68, in findpkgrdoinfo.print_pkg(pkg)File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/actionmods/[rdoinfo.py](http://rdoinfo.py)"", line 274, in print_pkgdp(pkg)File ""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/[helpers.py](http://helpers.py)"", line 172, in **call**print_keyval(self.header, hdr, kb=True, vb=True) File \""/home/ellorent/dlrn-venv/lib/python3.6/site-packages/rdopkg/helpers.py\"", line 150, in print_keyval    basestring) and isinstance(                                                 NameError: name 'basestring' is not defined""",Team Member
289231,TripleO CI (production),"Update FS052 to run smoke tests + your top  scenario tests, such that on average tempest runs in 1hr.","Featureset 052 is a standalone job, which means, it is supposed to run fast. In our experiments, run full tempest increase in one and half hour the tempest run, so we need to decrease the number of tempest tests running there in order to maintain 1 hour tempest run.",Team Member
289231,TripleO CI (production),Create a new job for stein+ promotions that run full tempest on the standalone,,Team Member
289231,TripleO CI (production),Chandan to create doc describing this workflow and pattern for running tests  -- in tripleo-doc,,User Advocate
289231,TripleO CI (production),No match for argument: python3-virtualenv and python3-pip,Fedora28 zuul nodesets has excluded at dnf.conf the python pip/virtualenv/setuptools for python2/python3 we have to use the ones already installed in those systems.dnf logs:http://logs.openstack.org/90/612290/8/check/tripleo-ci-fedora-28-standalone/cd876e8/logs/undercloud/var/log/dnf.log.txt.gzadnf conf:http://logs.openstack.org/90/612290/8/check/tripleo-ci-fedora-28-standalone/cd876e8/logs/undercloud/etc/dnf/dnf.conf.txt.gz,Team Member
289231,TripleO CI (production),standalone_deploy -> ImportError: No module named requests,"We are installing python3-requests but looks like it's not enough[logs.openstack.org/00/615100/2/check/tripleo-ci-fedora-28-standalone/4af6734/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-02_10_13_02](http://logs.openstack.org/00/615100/2/check/tripleo-ci-fedora-28-standalone/4af6734/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-02_10_13_02)10:13:02 | b' ""[2018-11-02 10:13:02,668] (heat-config) [INFO] Completed /var/lib/heat-config/heat-config-script/993cde8f-418a-4cf2-ae6e-897e36b655cb"",'2018-11-02 10:13:02 | b' """",'2018-11-02 10:13:02 | b' ""[2018-11-02 10:13:02,674] (heat-config) [INFO] Completed /usr/libexec/heat-config/hooks/script"",'2018-11-02 10:13:02 | b' ""[2018-11-02 10:13:02,674] (heat-config) [DEBUG] Running heat-config-notify /var/lib/heat-config/deployed/993cde8f-418a-4cf2-ae6e-897e36b655cb.json < /var/lib/heat-config/deployed/993cde8f-418a-4cf2-ae6e-897e36b655cb.notify.json"",'2018-11-02 10:13:02 | b' ""[2018-11-02 10:13:02,702] (heat-config) [INFO] "",'2018-11-02 10:13:02 | b' ""[2018-11-02 10:13:02,703] (heat-config) [ERROR] Error running heat-config-notify. [1]"",'2018-11-02 10:13:02 | b' """",'2018-11-02 10:13:02 | b' ""[2018-11-02 10:13:02,703] (heat-config) [ERROR] Traceback (most recent call last):"",'2018-11-02 10:13:02 | b' "" File \""/usr/bin/heat-config-notify\"", line 20, in <module>"",'2018-11-02 10:13:02 | b' "" import requests"",'2018-11-02 10:13:02 | b' ""ImportError: No module named requests""'Looks like python3-geat-agent is installing python2 version of some commands.The shebag replacement is wronghttps://trunk.rdoproject.org/fedora/64/b5/64b57bfef7bcc45cb127c8d228e53f84a07f8028_b69409fd/rpmbuild.logIt was working fine with previous squashes[logs.openstack.org/97/613297/10/check/tripleo-ci-fedora-28-standalone/2b37c5a/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-10-31_08_04_40](http://logs.openstack.org/97/613297/10/check/tripleo-ci-fedora-28-standalone/2b37c5a/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-10-31_08_04_40)018-10-31 08:04:40 | b' ""+ cat"",'2018-10-31 08:04:40 | b' """",'2018-10-31 08:04:40 | b' ""[2018-10-31 08:04:39,720] (heat-config) [INFO] Completed /var/lib/heat-config/heat-config-script/489b0850-1450-4368-a7c2-2f7003dde1bf"",'2018-10-31 08:04:40 | b' """",'2018-10-31 08:04:40 | b' ""[2018-10-31 08:04:39,727] (heat-config) [INFO] Completed /usr/libexec/heat-config/hooks/script"",'2018-10-31 08:04:40 | b' ""[2018-10-31 08:04:39,727] (heat-config) [DEBUG] Running heat-config-notify /var/lib/heat-config/deployed/489b0850-1450-4368-a7c2-2f7003dde1bf.json < /var/lib/heat-config/deployed/489b0850-1450-4368-a7c2-2f7003dde1bf.notify.json"",'2018-10-31 08:04:40 | b' ""[2018-10-31 08:04:40,001] (heat-config) [INFO] "",'2018-10-31 08:04:40 | b' ""[2018-10-31 08:04:40,002] (heat-config) [DEBUG] ""'2018-10-31 08:04:40 | b' ]'2018-10-31 08:04:40 | b' },'2018-10-31 08:04:40 | b' {'2018-10-31 08:04:40 | b' ""status_code"": ""0""'2018-10-31 08:04:40 | b' }'2018-10-31 08:04:40 | b' ]'2018-10-31 08:04:40 | b'}'2018-10-31 08:04:40 | b''",Team Member
289231,TripleO CI (production),Increase the sleep to 30 sec for discover_hosts in Nova in order to merge glance standalone,"Earlier the sleep was 10 sec, till that time nova-compute does not startup and register itself in these 10 seconds which leads to race condition while tempest tests. Increasing sleep will fix the issue.",User Advocate
289231,TripleO CI (production),Blacklist tempest_horizon.tests test in Scenario003 CentOS CI to inblock glance standalone,"tempest_horizon.tests.scenario.test_dashboard_basic_ops .TestDashboardBasicOps.test_basic_scenario fails sometimes and some time passes after multiple rechecks. In order to unblock the CI, we are adding it to skip list.",User Advocate
289231,TripleO CI (production),python-setuptool has to be optional,"After merging https://review.openstack.org/#/c/614762 we install always python-setuptools, fedora 28 zuul images has a dnf.conf exclusion on it, we have to do same we did with python-pip an python-virtualenv.",Team Member
289231,TripleO CI (production),[tempest][scenario003] Fixed black_regex for debian,While adding this review https://review.openstack.org/615202 to skip horizon tests in poi Debian regex got broken and it needs to be fixed,User Advocate
289231,TripleO CI (production),Standalone choosing python2 packages,"Looks like now standalone is choosing the wrong packages:[logs.openstack.org/79/615479/2/check/tripleo-ci-fedora-28-standalone/ecd8eff/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-05_09_14_16](http://logs.openstack.org/79/615479/2/check/tripleo-ci-fedora-28-standalone/ecd8eff/logs/undercloud/home/zuul/standalone_deploy.log.txt.gz#_2018-11-05_09_14_16)""Error: Execution of '/usr/bin/dnf -d 0 -e 1 -y install python-designateclient' returned 1: Error: Unable to find a match"",'I am using this task to add fixes for python3",Team Member
289231,TripleO CI (production),build-test-packages failing at python3 environment,"[logs.openstack.org/79/615479/3/check/tripleo-ci-fedora-28-standalone/448fe4f/logs/delorean_logs/ac/a9/aca9c23d6ad2f824b1667a198e63a6beb5b2b67f_dev/rpmbuild.log.txt.gz](http://logs.openstack.org/79/615479/3/check/tripleo-ci-fedora-28-standalone/448fe4f/logs/delorean_logs/ac/a9/aca9c23d6ad2f824b1667a198e63a6beb5b2b67f_dev/rpmbuild.log.txt.gz)Looks like we have to adapt how we us ""mock"" moduleNFO: [mock.py](http://mock.py) version 1.4.13 starting (python version = 3.6.6)...ERROR: Command /usr/bin/yum is not available. Either install package containing this commandor run mock with --yum or --dnf to overwrite config value. However this mayWe have to fix this[github.com/openstack/tripleo-quickstart-extras/blob/8e1f1808f52b855a59ad4ada472eca9962d23e66/roles/build-test-packages/tasks/main.yml#L96](https://github.com/openstack/tripleo-quickstart-extras/blob/8e1f1808f52b855a59ad4ada472eca9962d23e66/roles/build-test-packages/tasks/main.yml#L96)Also thishttps://github.com/softwarefactory-project/DLRN/blob/0385d3e993a3d87f03bbb733f8add576df302613/scripts/build_srpm.sh#L60",Team Member
289231,TripleO CI (production),Update release file to include python-tripleoclient fix,After fixing python-tripleoclient we need a new pinning at fedora28 master release file to pin rdo DLRN hash to the fix.,Team Member
289231,TripleO CI (production),Collect dnf artifacts for forensics,It's useful to have dnf.log and dnf.conf to check problems at fedora28,Team Member
289231,TripleO CI (production),Investigate zuul-in-a-box (zuul + docker-compose),"Looks like zuul guys has create a little docker-compose to startup zuul locally, maybe it can help us execute jobs locally and test changes at zuul config.[zuul-ci.org/docs/zuul/admin/quick-start.html](http://zuul-ci.org/docs/zuul/admin/quick-start.html)Created prototype repo at github[github.com/qinqon/zuul-in-a-box](https://github.com/qinqon/zuul-in-a-box)The idea that I want to test first is to use zuul 'git' driver, so we can do some bind mount on local clones from openstack projects and zuul will trygger locally the changes there.There is a sf sandbox that can be used too[softwarefactory-project.io/how-to-setup-a-software-factory-sandbox.html](https://www.softwarefactory-project.io/how-to-setup-a-software-factory-sandbox.html)Improvements:*   Check if using mutiple zuul-mergers can speed stuff about speculative merge.*   Use upstream gerrit to trigger stuff so we don't have to startup a gerrit (with a special user or similar)DoD*   ~~Move project from [github.com/qinqon/zuul-in-a-box](https://github.com/qinqon/zuul-in-a-box) to tripleo quickstart repos~~*   User guide at tripleo-docs explaining how to iterate with dockerized zuul to run standalone jobs at reviews*   Ansible playbook to prepare personal tenant for it:     *  ~~open port 19885 at default security group~~     *  upload centos-7 and fedora-28 image from [nb02.openstack.org/images](https://nb02.openstack.org/images/) with team pub keys on it.",Team Member
289231,TripleO CI (production),Gather zuul inventory variables  to get vars: to run pre playbooks,Gather the zuul inventory and make it available to the reproducer to pass to pre playbooks and run-v3.,Team Member
289231,TripleO CI (production),Create the inventory after provisioning nodes such that it resembles the one Zuul uses,All the pre and run-v3 playbooks require the inventory as zuul creates it.We can take the inventory template from the job and make the modifications shown in test req.The values that need to be substituted can be taken from the inventory created by the provisioning step.,Team Member
289231,TripleO CI (production),Run pre playbooks passing (vars from inventory) to do nodepool-setup,This should actually read - passing the modified inventory.We have the list of playbooks to run from sprint 21\. We kick each playbook with ansible-playbook and the inventory modified in the nodepool-setup step.The variables we have to pass in addition to the inventory are shown in Test Req.,Team Member
289231,TripleO CI (production),Modify nodepool set up to run the pieces that are still required before pre's are run,There are still pieces of prep that need to be done to the nodes before the pre playbooks can be run.We will keep nodepool-setup but modify it to preform those prep steps and remove any steps that are duplicated in pre playbooks.,Team Member
289231,TripleO CI (production),Define BASH variables passed using ansible vars (for runv3 and env_vars_to_src.sh),"So as per the plan outlined in the user story and epic at https://tree.taiga.io/project/tripleo-ci-board/epic/5 (https://review.openstack.org/613077) the goal is to invoke run-v3 instead of toci_gate_test in the reproducer. We thus need to pass the variables into run-v3, that are currently expected i.e. these https://github.com/openstack-infra/tripleo-ci/blob/f053849bbf1ff0274fe41e5c62e646e87c4812e7/playbooks/tripleo-ci/run-v3.yaml#L109-L136",Team Member
289231,TripleO CI (production),Run runv3 with new workflow - using vars and inventory,We may no longer need to use the pre-generated templates. Uisng the vars and mofied inventory may be sufficient.We will need to edit runv3 for a reproducer workflow to start tmux and take the vars.,Team Member
289231,TripleO CI (production),evaluate molecule,"The purpose of this task is to *evaluate* how molecule could help us better test oooq code (in both coverage and speed). There is CR that enables molecule on tq which you are supposed to download locally and run it in order to see how molecule works and behavers.https://review.openstack.org/#/c/613672/ Feel free to add comments to that CR or even changes, our current goal is not to merge it (at least yet), is to use it to test molecule execution on both local dev machines and CI (it also adds job that runs it!)Fell free to add questions or issues on this ticket too, @ssbarnea will try to address most of them.",Team Member
